hooliganism,2,,,,-2
hooligans,2,,,,-2
hope,4,,,,2
hopeful,4,,,,2
hopefully,4,,,,2
hopeless,2,,,,-2
hopelessness,2,,,,-2
hopes,4,,,,2
hoping,4,,,,2
horrendous,1,,,,-3
horrible,1,,,,-3
horrific,1,,,,-3
horrified,1,,,,-3
hostile,2,,,,-2
huckster,2,,,,-2
hug,4,,,,2
huge,3,,,,1
hugs,4,,,,2
humerous,4,,,,3
humiliated,1,,,,-3
humiliation,1,,,,-3
humor,4,,,,2
humorous,4,,,,2
humour,4,,,,2
humourous,4,,,,2
hunger,2,,,,-2
hurrah,5,,,,5
hurt,2,,,,-2
hurting,2,,,,-2
hurts,2,,,,-2
hypocritical,2,,,,-2
hysteria,1,,,,-3
hysterical,1,,,,-3
hysterics,1,,,,-3
idiot,1,,,,-3
idiotic,1,,,,-3
ignorance,2,,,,-2
ignorant,2,,,,-2
ignore,2,,,,-1
ignored,2,,,,-2
ignores,2,,,,-1
ill,2,,,,-2
illegal,1,,,,-3
illiteracy,2,,,,-2
illness,2,,,,-2
illnesses,2,,,,-2
imbecile,1,,,,-3
immobilized,2,,,,-1
immortal,4,,,,2
immune,3,,,,1
impatient,2,,,,-2
imperfect,2,,,,-2
importance,4,,,,2
important,4,,,,2
impose,2,,,,-1
imposed,2,,,,-1
imposes,2,,,,-1
imposing,2,,,,-1
impotent,2,,,,-2
impress,4,,,,3
impressed,4,,,,3
impresses,4,,,,3
impressive,4,,,,3
imprisoned,2,,,,-2
improve,4,,,,2
improved,4,,,,2
improvement,4,,,,2
improves,4,,,,2
improving,4,,,,2
inability,2,,,,-2
inaction,2,,,,-2
inadequate,2,,,,-2
incapable,2,,,,-2
incapacitated,2,,,,-2
incensed,2,,,,-2
incompetence,2,,,,-2
incompetent,2,,,,-2
inconsiderate,2,,,,-2
inconvenience,2,,,,-2
inconvenient,2,,,,-2
increase,3,,,,1
increased,3,,,,1
indecisive,2,,,,-2
indestructible,4,,,,2
indifference,2,,,,-2
indifferent,2,,,,-2
indignant,2,,,,-2
indignation,2,,,,-2
indoctrinate,2,,,,-2
indoctrinated,2,,,,-2
indoctrinates,2,,,,-2
indoctrinating,2,,,,-2
ineffective,2,,,,-2
ineffectively,2,,,,-2
infatuated,4,,,,2
infatuation,4,,,,2
infected,2,,,,-2
inferior,2,,,,-2
inflamed,2,,,,-2
influential,4,,,,2
infringement,2,,,,-2
infuriate,2,,,,-2
infuriated,2,,,,-2
infuriates,2,,,,-2
infuriating,2,,,,-2
inhibit,2,,,,-1
injured,2,,,,-2
injury,2,,,,-2
injustice,2,,,,-2
innovate,3,,,,1
innovates,3,,,,1
innovation,3,,,,1
innovative,4,,,,2
inquisition,2,,,,-2
inquisitive,4,,,,2
insane,2,,,,-2
insanity,2,,,,-2
insecure,2,,,,-2
insensitive,2,,,,-2
insensitivity,2,,,,-2
insignificant,2,,,,-2
insipid,2,,,,-2
inspiration,4,,,,2
inspirational,4,,,,2
inspire,4,,,,2
inspired,4,,,,2
inspires,4,,,,2
inspiring,4,,,,3
insult,2,,,,-2
insulted,2,,,,-2
insulting,2,,,,-2
insults,2,,,,-2
intact,4,,,,2
integrity,4,,,,2
intelligent,4,,,,2
intense,3,,,,1
interest,3,,,,1
interested,4,,,,2
interesting,4,,,,2
interests,3,,,,1
interrogated,2,,,,-2
interrupt,2,,,,-2
interrupted,2,,,,-2
interrupting,2,,,,-2
interruption,2,,,,-2
interrupts,2,,,,-2
intimidate,2,,,,-2
intimidated,2,,,,-2
intimidates,2,,,,-2
intimidating,2,,,,-2
intimidation,2,,,,-2
intricate,4,,,,2
intrigues,3,,,,1
invincible,4,,,,2
invite,3,,,,1
inviting,3,,,,1
invulnerable,4,,,,2
irate,1,,,,-3
ironic,2,,,,-1
irony,2,,,,-1
irrational,2,,,,-1
irresistible,4,,,,2
irresolute,2,,,,-2
irresponsible,4,,,,2
irreversible,2,,,,-1
irritate,1,,,,-3
irritated,1,,,,-3
irritating,1,,,,-3
isolated,2,,,,-1
itchy,2,,,,-2
jackass,1,,,,-4
jackasses,1,,,,-4
jailed,2,,,,-2
jaunty,4,,,,2
jealous,2,,,,-2
jeopardy,2,,,,-2
jerk,1,,,,-3
jesus,3,,,,1
jewel,3,,,,1
jewels,3,,,,1
jocular,4,,,,2
join,3,,,,1
joke,4,,,,2
jokes,4,,,,2
jolly,4,,,,2
jovial,4,,,,2
joy,4,,,,3
joyful,4,,,,3
joyfully,4,,,,3
joyless,2,,,,-2
joyous,4,,,,3
jubilant,4,,,,3
jumpy,2,,,,-1
justice,4,,,,2
justifiably,4,,,,2
justified,4,,,,2
keen,3,,,,1
kill,1,,,,-3
killed,1,,,,-3
killing,1,,,,-3
kills,1,,,,-3
kind,4,,,,2
kinder,4,,,,2
kiss,4,,,,2
kudos,4,,,,3
lack,2,,,,-2
lackadaisical,2,,,,-2
lag,2,,,,-1
lagged,2,,,,-2
lagging,2,,,,-2
lags,2,,,,-2
lame,2,,,,-2
landmark,4,,,,2
laugh,3,,,,1
laughed,3,,,,1
laughing,3,,,,1
laughs,3,,,,1
laughting,3,,,,1
launched,3,,,,1
lawl,4,,,,3
lawsuit,2,,,,-2
lawsuits,2,,,,-2
lazy,2,,,,-1
leak,2,,,,-1
leaked,2,,,,-1
leave,2,,,,-1
legal,3,,,,1
legally,3,,,,1
lenient,3,,,,1
lethargic,2,,,,-2
lethargy,2,,,,-2
liar,1,,,,-3
liars,1,,,,-3
libelous,2,,,,-2
lied,2,,,,-2
lifesaver,5,,,,4
lighthearted,3,,,,1
like,4,,,,2
liked,4,,,,2
likes,4,,,,2
limitation,2,,,,-1
limited,2,,,,-1
limits,2,,,,-1
litigation,2,,,,-1
litigious,2,,,,-2
lively,4,,,,2
livid,2,,,,-2
lmao,5,,,,4
lmfao,5,,,,4
loathe,1,,,,-3
loathed,1,,,,-3
loathes,1,,,,-3
loathing,1,,,,-3
lobby,2,,,,-2
lobbying,2,,,,-2
lol,4,,,,3
lonely,2,,,,-2
lonesome,2,,,,-2
longing,2,,,,-1
loom,2,,,,-1
loomed,2,,,,-1
looming,2,,,,-1
looms,2,,,,-1
loose,1,,,,-3
looses,1,,,,-3
loser,1,,,,-3
losing,1,,,,-3
loss,1,,,,-3
lost,1,,,,-3
lovable,4,,,,3
love,4,,,,3
loved,4,,,,3
lovelies,4,,,,3
lovely,4,,,,3
loving,4,,,,2
lowest,2,,,,-1
loyal,4,,,,3
loyalty,4,,,,3
luck,4,,,,3
luckily,4,,,,3
lucky,4,,,,3
lugubrious,2,,,,-2
lunatic,1,,,,-3
lunatics,1,,,,-3
lurk,2,,,,-1
lurking,2,,,,-1
lurks,2,,,,-1
mad,1,,,,-3
maddening,1,,,,-3
made-up,2,,,,-1
madly,1,,,,-3
madness,1,,,,-3
mandatory,2,,,,-1
manipulated,2,,,,-1
manipulating,2,,,,-1
manipulation,2,,,,-1
marvel,4,,,,3
marvelous,4,,,,3
marvels,4,,,,3
masterpiece,5,,,,4
masterpieces,5,,,,4
matter,3,,,,1
matters,3,,,,1
mature,4,,,,2
meaningful,4,,,,2
meaningless,2,,,,-2
medal,4,,,,3
mediocrity,1,,,,-3
meditative,3,,,,1
melancholy,2,,,,-2
menace,2,,,,-2
menaced,2,,,,-2
mercy,4,,,,2
merry,4,,,,3
mess,2,,,,-2
messed,2,,,,-2
messing up,2,,,,-2
methodical,4,,,,2
mindless,2,,,,-2
miracle,5,,,,4
mirth,4,,,,3
mirthful,4,,,,3
mirthfully,4,,,,3
misbehave,2,,,,-2
misbehaved,2,,,,-2
misbehaves,2,,,,-2
misbehaving,2,,,,-2
mischief,2,,,,-1
mischiefs,2,,,,-1
miserable,1,,,,-3
misery,2,,,,-2
misgiving,2,,,,-2
misinformation,2,,,,-2
misinformed,2,,,,-2
misinterpreted,2,,,,-2
misleading,1,,,,-3
misread,2,,,,-1
misreporting,2,,,,-2
misrepresentation,2,,,,-2
miss,2,,,,-2
missed,2,,,,-2
missing,2,,,,-2
mistake,2,,,,-2
mistaken,2,,,,-2
mistakes,2,,,,-2
mistaking,2,,,,-2
misunderstand,2,,,,-2
misunderstanding,2,,,,-2
misunderstands,2,,,,-2
misunderstood,2,,,,-2
moan,2,,,,-2
moaned,2,,,,-2
moaning,2,,,,-2
moans,2,,,,-2
mock,2,,,,-2
mocked,2,,,,-2
mocking,2,,,,-2
mocks,2,,,,-2
mongering,2,,,,-2
monopolize,2,,,,-2
monopolized,2,,,,-2
monopolizes,2,,,,-2
monopolizing,2,,,,-2
moody,2,,,,-1
mope,2,,,,-1
moping,2,,,,-1
more,4,,,,3
motherfucker,0,,,,-5
motherfucking,0,,,,-5
motivate,3,,,,1
motivated,4,,,,2
motivating,4,,,,2
motivation,3,,,,1
mourn,2,,,,-2
mourned,2,,,,-2
mournful,2,,,,-2
mourning,2,,,,-2
mourns,2,,,,-2
mumpish,2,,,,-2
murder,2,,,,-2
murderer,2,,,,-2
murdering,1,,,,-3
murderous,1,,,,-3
murders,2,,,,-2
myth,2,,,,-1
n00b,2,,,,-2
naive,2,,,,-2
nasty,1,,,,-3
natural,3,,,,1
naïve,2,,,,-2
need,4,,,,3
negative,2,,,,-2
negativity,2,,,,-2
neglect,2,,,,-2
neglected,2,,,,-2
neglecting,2,,,,-2
neglects,2,,,,-2
nerves,2,,,,-1
nervous,2,,,,-2
nervously,2,,,,-2
nice,4,,,,3
nifty,4,,,,2
niggas,0,,,,-5
nigger,0,,,,-5
no,2,,,,-1
no fun,1,,,,-3
noble,4,,,,2
noisy,2,,,,-1
nonsense,2,,,,-2
noob,2,,,,-2
nosey,2,,,,-2
not good,2,,,,-2
not working,1,,,,-3
notorious,2,,,,-2
novel,4,,,,2
numb,2,,,,-1
nuts,1,,,,-3
obliterate,2,,,,-2
obliterated,2,,,,-2
obnoxious,1,,,,-3
obscene,2,,,,-2
obsessed,4,,,,2
obsolete,2,,,,-2
obstacle,2,,,,-2
obstacles,2,,,,-2
obstinate,2,,,,-2
odd,2,,,,-2
offend,2,,,,-2
offended,2,,,,-2
offender,2,,,,-2
offending,2,,,,-2
offends,2,,,,-2
offline,2,,,,-1
oks,4,,,,2
ominous,4,,,,3
once-in-a-lifetime,4,,,,3
opportunities,4,,,,2
opportunity,4,,,,2
oppressed,2,,,,-2
oppressive,2,,,,-2
optimism,4,,,,2
optimistic,4,,,,2
optionless,2,,,,-2
outcry,2,,,,-2
outmaneuvered,2,,,,-2
outrage,1,,,,-3
outraged,1,,,,-3
outreach,4,,,,2
outstanding,5,,,,5
overjoyed,5,,,,4
overload,2,,,,-1
overlooked,2,,,,-1
overreact,2,,,,-2
overreacted,2,,,,-2
overreaction,2,,,,-2
overreacts,2,,,,-2
oversell,2,,,,-2
overselling,2,,,,-2
oversells,2,,,,-2
oversimplification,2,,,,-2
oversimplified,2,,,,-2
oversimplifies,2,,,,-2
oversimplify,2,,,,-2
overstatement,2,,,,-2
overstatements,2,,,,-2
overweight,2,,,,-1
oxymoron,2,,,,-1
pain,2,,,,-2
pained,2,,,,-2
panic,1,,,,-3
panicked,1,,,,-3
panics,1,,,,-3
paradise,4,,,,3
paradox,2,,,,-1
pardon,4,,,,2
pardoned,4,,,,2
pardoning,4,,,,2
pardons,4,,,,2
parley,2,,,,-1
passionate,4,,,,2
passive,2,,,,-1
passively,2,,,,-1
pathetic,2,,,,-2
pay,2,,,,-1
peace,4,,,,2
peaceful,4,,,,2
peacefully,4,,,,2
penalty,2,,,,-2
pensive,2,,,,-1
perfect,4,,,,3
perfected,4,,,,2
perfectly,4,,,,3
perfects,4,,,,2
peril,2,,,,-2
perjury,1,,,,-3
perpetrator,2,,,,-2
perpetrators,2,,,,-2
perplexed,2,,,,-2
persecute,2,,,,-2
persecuted,2,,,,-2
persecutes,2,,,,-2
persecuting,2,,,,-2
perturbed,2,,,,-2
pesky,2,,,,-2
pessimism,2,,,,-2
pessimistic,2,,,,-2
petrified,2,,,,-2
phobic,2,,,,-2
picturesque,4,,,,2
pileup,2,,,,-1
pique,2,,,,-2
piqued,2,,,,-2
piss,1,,,,-4
pissed,1,,,,-4
pissing,1,,,,-3
piteous,2,,,,-2
pitied,2,,,,-1
pity,2,,,,-2
playful,4,,,,2
pleasant,4,,,,3
please,3,,,,1
pleased,4,,,,3
pleasure,4,,,,3
poised,2,,,,-2
poison,2,,,,-2
poisoned,2,,,,-2
poisons,2,,,,-2
pollute,2,,,,-2
polluted,2,,,,-2
polluter,2,,,,-2
polluters,2,,,,-2
pollutes,2,,,,-2
poor,2,,,,-2
poorer,2,,,,-2
poorest,2,,,,-2
popular,4,,,,3
positive,4,,,,2
positively,4,,,,2
possessive,2,,,,-2
postpone,2,,,,-1
postponed,2,,,,-1
postpones,2,,,,-1
postponing,2,,,,-1
poverty,2,,,,-1
powerful,4,,,,2
powerless,2,,,,-2
praise,4,,,,3
praised,4,,,,3
praises,4,,,,3
praising,4,,,,3
pray,3,,,,1
praying,3,,,,1
prays,3,,,,1
prblm,2,,,,-2
prblms,2,,,,-2
prepared,3,,,,1
pressure,2,,,,-1
pressured,2,,,,-2
pretend,2,,,,-1
pretending,2,,,,-1
pretends,2,,,,-1
pretty,3,,,,1
prevent,2,,,,-1
prevented,2,,,,-1
preventing,2,,,,-1
prevents,2,,,,-1
prick,0,,,,-5
prison,2,,,,-2
prisoner,2,,,,-2
prisoners,2,,,,-2
privileged,4,,,,2
proactive,4,,,,2
problem,2,,,,-2
problems,2,,,,-2
profiteer,2,,,,-2
progress,4,,,,2
prominent,4,,,,2
promise,3,,,,1
promised,3,,,,1
promises,3,,,,1
promote,3,,,,1
promoted,3,,,,1
promotes,3,,,,1
promoting,3,,,,1
propaganda,2,,,,-2
prosecute,2,,,,-1
prosecuted,2,,,,-2
prosecutes,2,,,,-1
prosecution,2,,,,-1
prospect,3,,,,1
prospects,3,,,,1
prosperous,4,,,,3
protect,3,,,,1
protected,3,,,,1
protects,3,,,,1
protest,2,,,,-2
protesters,2,,,,-2
protesting,2,,,,-2
protests,2,,,,-2
proud,4,,,,2
proudly,4,,,,2
provoke,2,,,,-1
provoked,2,,,,-1
provokes,2,,,,-1
provoking,2,,,,-1
pseudoscience,1,,,,-3
punish,2,,,,-2
punished,2,,,,-2
punishes,2,,,,-2
punitive,2,,,,-2
pushy,2,,,,-1
puzzled,2,,,,-2
quaking,2,,,,-2
questionable,2,,,,-2
questioned,2,,,,-1
questioning,2,,,,-1
racism,1,,,,-3
racist,1,,,,-3
racists,1,,,,-3
rage,2,,,,-2
rageful,2,,,,-2
rainy,2,,,,-1
rant,1,,,,-3
ranter,1,,,,-3
ranters,1,,,,-3
rants,1,,,,-3
rape,1,,,,-4
rapist,1,,,,-4
rapture,4,,,,2
raptured,4,,,,2
raptures,4,,,,2
rapturous,5,,,,4
rash,2,,,,-2
ratified,4,,,,2
reach,3,,,,1
reached,3,,,,1
reaches,3,,,,1
reaching,3,,,,1
reassure,3,,,,1
reassured,3,,,,1
reassures,3,,,,1
reassuring,4,,,,2
rebellion,2,,,,-2
recession,2,,,,-2
reckless,2,,,,-2
recommend,4,,,,2
recommended,4,,,,2
recommends,4,,,,2
redeemed,4,,,,2
refuse,2,,,,-2
refused,2,,,,-2
refusing,2,,,,-2
regret,2,,,,-2
regretful,2,,,,-2
regrets,2,,,,-2
regretted,2,,,,-2
regretting,2,,,,-2
reject,2,,,,-1
rejected,2,,,,-1
rejecting,2,,,,-1
rejects,2,,,,-1
rejoice,5,,,,4
rejoiced,5,,,,4
rejoices,5,,,,4
rejoicing,5,,,,4
relaxed,4,,,,2
relentless,2,,,,-1
reliant,4,,,,2
relieve,3,,,,1
relieved,4,,,,2
relieves,3,,,,1
relieving,4,,,,2
relishing,4,,,,2
remarkable,4,,,,2
remorse,2,,,,-2
repulse,2,,,,-1
repulsed,2,,,,-2
rescue,4,,,,2
rescued,4,,,,2
rescues,4,,,,2
resentful,2,,,,-2
resign,2,,,,-1
resigned,2,,,,-1
resigning,2,,,,-1
resigns,2,,,,-1
resolute,4,,,,2
resolve,4,,,,2
resolved,4,,,,2
resolves,4,,,,2
resolving,4,,,,2
respected,4,,,,2
responsible,4,,,,2
responsive,4,,,,2
restful,4,,,,2
restless,2,,,,-2
restore,3,,,,1
restored,3,,,,1
restores,3,,,,1
restoring,3,,,,1
restrict,2,,,,-2
restricted,2,,,,-2
restricting,2,,,,-2
restriction,2,,,,-2
restricts,2,,,,-2
retained,2,,,,-1
retard,2,,,,-2
retarded,2,,,,-2
retreat,2,,,,-1
revenge,2,,,,-2
revengeful,2,,,,-2
revered,4,,,,2
revive,4,,,,2
revives,4,,,,2
reward,4,,,,2
rewarded,4,,,,2
rewarding,4,,,,2
rewards,4,,,,2
rich,4,,,,2
ridiculous,1,,,,-3
rig,2,,,,-1
rigged,2,,,,-1
right direction,4,,,,3
rigorous,4,,,,3
rigorously,4,,,,3
riot,2,,,,-2
riots,2,,,,-2
risk,2,,,,-2
risks,2,,,,-2
rob,2,,,,-2
robber,2,,,,-2
robed,2,,,,-2
robing,2,,,,-2
robs,2,,,,-2
robust,4,,,,2
rofl,5,,,,4
roflcopter,5,,,,4
roflmao,5,,,,4
romance,4,,,,2
rotfl,5,,,,4
rotflmfao,5,,,,4
rotflol,5,,,,4
ruin,2,,,,-2
ruined,2,,,,-2
ruining,2,,,,-2
ruins,2,,,,-2
sabotage,2,,,,-2
sad,2,,,,-2
sadden,2,,,,-2
saddened,2,,,,-2
sadly,2,,,,-2
safe,3,,,,1
safely,3,,,,1
safety,3,,,,1
salient,3,,,,1
sappy,2,,,,-1
sarcastic,2,,,,-2
satisfied,4,,,,2
save,4,,,,2
saved,4,,,,2
scam,2,,,,-2
scams,2,,,,-2
scandal,1,,,,-3
scandalous,1,,,,-3
scandals,1,,,,-3
scapegoat,2,,,,-2
scapegoats,2,,,,-2
scare,2,,,,-2
scared,2,,,,-2
scary,2,,,,-2
sceptical,2,,,,-2
scold,2,,,,-2
scoop,4,,,,3
scorn,2,,,,-2
scornful,2,,,,-2
scream,2,,,,-2
screamed,2,,,,-2
screaming,2,,,,-2
screams,2,,,,-2
screwed,2,,,,-2
screwed up,1,,,,-3
scumbag,1,,,,-4
secure,4,,,,2
secured,4,,,,2
secures,4,,,,2
sedition,2,,,,-2
seditious,2,,,,-2
seduced,2,,,,-1
self-confident,4,,,,2
self-deluded,2,,,,-2
selfish,1,,,,-3
selfishness,1,,,,-3
sentence,2,,,,-2
sentenced,2,,,,-2
sentences,2,,,,-2
sentencing,2,,,,-2
serene,4,,,,2
severe,2,,,,-2
sexy,4,,,,3
shaky,2,,,,-2
shame,2,,,,-2
shamed,2,,,,-2
shameful,2,,,,-2
share,3,,,,1
shared,3,,,,1
shares,3,,,,1
shattered,2,,,,-2
shit,1,,,,-4
shithead,1,,,,-4
shitty,1,,,,-3
shock,2,,,,-2
shocked,2,,,,-2
shocking,2,,,,-2
shocks,2,,,,-2
shoot,2,,,,-1
short-sighted,2,,,,-2
short-sightedness,2,,,,-2
shortage,2,,,,-2
shortages,2,,,,-2
shrew,1,,,,-4
shy,2,,,,-1
sick,2,,,,-2
sigh,2,,,,-2
significance,3,,,,1
significant,3,,,,1
silencing,2,,,,-1
silly,2,,,,-1
similar,3,,,,0
sincere,4,,,,2
sincerely,4,,,,2
sincerest,4,,,,2
sincerity,4,,,,2
sinful,1,,,,-3
singleminded,2,,,,-2
skeptic,2,,,,-2
skeptical,2,,,,-2
skepticism,2,,,,-2
skeptics,2,,,,-2
slam,2,,,,-2
slash,2,,,,-2
slashed,2,,,,-2
slashes,2,,,,-2
slashing,2,,,,-2
slavery,1,,,,-3
sleeplessness,2,,,,-2
slick,4,,,,2
slicker,4,,,,2
slickest,4,,,,2
sluggish,2,,,,-2
slut,0,,,,-5
smart,3,,,,1
smarter,4,,,,2
smartest,4,,,,2
smear,2,,,,-2
smile,4,,,,2
smiled,4,,,,2
smiles,4,,,,2
smiling,4,,,,2
smog,2,,,,-2
sneaky,2,,,,-1
snub,2,,,,-2
snubbed,2,,,,-2
snubbing,2,,,,-2
snubs,2,,,,-2
sobering,3,,,,1
solemn,2,,,,-1
solid,4,,,,2
solidarity,4,,,,2
solution,3,,,,1
solutions,3,,,,1
solve,3,,,,1
solved,3,,,,1
solves,3,,,,1
solving,3,,,,1
somber,2,,,,-2
some kind,3,,,,0
son-of-a-bitch,0,,,,-5
soothe,4,,,,3
soothed,4,,,,3
soothing,4,,,,3
sophisticated,4,,,,2
sore,2,,,,-1
sorrow,2,,,,-2
sorrowful,2,,,,-2
sorry,2,,,,-1
spam,2,,,,-2
spammer,1,,,,-3
spammers,1,,,,-3
spamming,2,,,,-2
spark,3,,,,1
sparkle,4,,,,3
sparkles,4,,,,3
sparkling,4,,,,3
speculative,2,,,,-2
spirit,3,,,,1
spirited,4,,,,2
spiritless,2,,,,-2
spiteful,2,,,,-2
splendid,4,,,,3
sprightly,4,,,,2
squelched,2,,,,-1
stab,2,,,,-2
stabbed,2,,,,-2
stable,4,,,,2
stabs,2,,,,-2
stall,2,,,,-2
stalled,2,,,,-2
stalling,2,,,,-2
stamina,4,,,,2
stampede,2,,,,-2
startled,2,,,,-2
starve,2,,,,-2
starved,2,,,,-2
starves,2,,,,-2
starving,2,,,,-2
steadfast,4,,,,2
steal,2,,,,-2
steals,2,,,,-2
stereotype,2,,,,-2
stereotyped,2,,,,-2
stifled,2,,,,-1
stimulate,3,,,,1
stimulated,3,,,,1
stimulates,3,,,,1
stimulating,4,,,,2
stingy,2,,,,-2
stolen,2,,,,-2
stop,2,,,,-1
stopped,2,,,,-1
stopping,2,,,,-1
stops,2,,,,-1
stout,4,,,,2
straight,3,,,,1
strange,2,,,,-1
strangely,2,,,,-1
strangled,2,,,,-2
strength,4,,,,2
strengthen,4,,,,2
strengthened,4,,,,2
strengthening,4,,,,2
strengthens,4,,,,2
stressed,2,,,,-2
stressor,2,,,,-2
stressors,2,,,,-2
stricken,2,,,,-2
strike,2,,,,-1
strikers,2,,,,-2
strikes,2,,,,-1
strong,4,,,,2
stronger,4,,,,2
strongest,4,,,,2
struck,2,,,,-1
struggle,2,,,,-2
struggled,2,,,,-2
struggles,2,,,,-2
struggling,2,,,,-2
stubborn,2,,,,-2
stuck,2,,,,-2
stunned,2,,,,-2
stunning,5,,,,4
stupid,2,,,,-2
stupidly,2,,,,-2
suave,4,,,,2
substantial,3,,,,1
substantially,3,,,,1
subversive,2,,,,-2
success,4,,,,2
successful,4,,,,3
suck,1,,,,-3
sucks,1,,,,-3
suffer,2,,,,-2
suffering,2,,,,-2
suffers,2,,,,-2
suicidal,2,,,,-2
suicide,2,,,,-2
suing,2,,,,-2
sulking,2,,,,-2
sulky,2,,,,-2
sullen,2,,,,-2
sunshine,4,,,,2
super,4,,,,3
superb,5,,,,5
superior,4,,,,2
support,4,,,,2
supported,4,,,,2
supporter,3,,,,1
supporters,3,,,,1
supporting,3,,,,1
supportive,4,,,,2
supports,4,,,,2
survived,4,,,,2
surviving,4,,,,2
survivor,4,,,,2
suspect,2,,,,-1
suspected,2,,,,-1
suspecting,2,,,,-1
suspects,2,,,,-1
suspend,2,,,,-1
suspended,2,,,,-1
suspicious,2,,,,-2
swear,2,,,,-2
swearing,2,,,,-2
swears,2,,,,-2
sweet,4,,,,2
swift,4,,,,2
swiftly,4,,,,2
swindle,1,,,,-3
swindles,1,,,,-3
swindling,1,,,,-3
sympathetic,4,,,,2
sympathy,4,,,,2
tard,2,,,,-2
tears,2,,,,-2
tender,4,,,,2
tense,2,,,,-2
tension,2,,,,-1
terrible,1,,,,-3
terribly,1,,,,-3
terrific,5,,,,4
terrified,1,,,,-3
terror,1,,,,-3
terrorize,1,,,,-3
terrorized,1,,,,-3
terrorizes,1,,,,-3
thank,4,,,,2
thankful,4,,,,2
thanks,4,,,,2
thorny,2,,,,-2
thoughtful,4,,,,2
thoughtless,2,,,,-2
threat,2,,,,-2
threaten,2,,,,-2
threatened,2,,,,-2
threatening,2,,,,-2
threatens,2,,,,-2
threats,2,,,,-2
thrilled,5,,,,5
thwart,2,,,,-2
thwarted,2,,,,-2
thwarting,2,,,,-2
thwarts,2,,,,-2
timid,2,,,,-2
timorous,2,,,,-2
tired,2,,,,-2
tits,2,,,,-2
tolerant,4,,,,2
toothless,2,,,,-2
top,4,,,,2
tops,4,,,,2
torn,2,,,,-2
torture,1,,,,-4
tortured,1,,,,-4
tortures,1,,,,-4
torturing,1,,,,-4
totalitarian,2,,,,-2
totalitarianism,2,,,,-2
tout,2,,,,-2
touted,2,,,,-2
touting,2,,,,-2
touts,2,,,,-2
tragedy,2,,,,-2
tragic,2,,,,-2
tranquil,4,,,,2
trap,2,,,,-1
trapped,2,,,,-2
trauma,1,,,,-3
traumatic,1,,,,-3
travesty,2,,,,-2
treason,1,,,,-3
treasonous,1,,,,-3
treasure,4,,,,2
treasures,4,,,,2
trembling,2,,,,-2
tremulous,2,,,,-2
tricked,2,,,,-2
trickery,2,,,,-2
triumph,5,,,,4
triumphant,5,,,,4
trouble,2,,,,-2
troubled,2,,,,-2
troubles,2,,,,-2
TRUE,4,,,,2
trust,3,,,,1
trusted,4,,,,2
tumor,2,,,,-2
twat,0,,,,-5
ugly,1,,,,-3
unacceptable,2,,,,-2
unappreciated,2,,,,-2
unapproved,2,,,,-2
unaware,2,,,,-2
unbelievable,2,,,,-1
unbelieving,2,,,,-1
unbiased,4,,,,2
uncertain,2,,,,-1
unclear,2,,,,-1
uncomfortable,2,,,,-2
unconcerned,2,,,,-2
unconfirmed,2,,,,-1
unconvinced,2,,,,-1
uncredited,2,,,,-1
undecided,2,,,,-1
underestimate,2,,,,-1
underestimated,2,,,,-1
underestimates,2,,,,-1
underestimating,2,,,,-1
undermine,2,,,,-2
undermined,2,,,,-2
undermines,2,,,,-2
undermining,2,,,,-2
undeserving,2,,,,-2
undesirable,2,,,,-2
uneasy,2,,,,-2
unemployment,2,,,,-2
unequal,2,,,,-1
unequaled,4,,,,2
unethical,2,,,,-2
unfair,2,,,,-2
unfocused,2,,,,-2
unfulfilled,2,,,,-2
unhappy,2,,,,-2
unhealthy,2,,,,-2
unified,3,,,,1
unimpressed,2,,,,-2
unintelligent,2,,,,-2
united,3,,,,1
unjust,2,,,,-2
unlovable,2,,,,-2
unloved,2,,,,-2
unmatched,3,,,,1
unmotivated,2,,,,-2
unprofessional,2,,,,-2
unresearched,2,,,,-2
unsatisfied,2,,,,-2
unsecured,2,,,,-2
unsettled,2,,,,-1
unsophisticated,2,,,,-2
unstable,2,,,,-2
unstoppable,4,,,,2
unsupported,2,,,,-2
unsure,2,,,,-1
untarnished,4,,,,2
unwanted,2,,,,-2
unworthy,2,,,,-2
upset,2,,,,-2
upsets,2,,,,-2
upsetting,2,,,,-2
uptight,2,,,,-2
urgent,2,,,,-1
useful,4,,,,2
usefulness,4,,,,2
useless,2,,,,-2
uselessness,2,,,,-2
vague,2,,,,-2
validate,3,,,,1
validated,3,,,,1
validates,3,,,,1
validating,3,,,,1
verdict,2,,,,-1
verdicts,2,,,,-1
vested,3,,,,1
vexation,2,,,,-2
vexing,2,,,,-2
vibrant,4,,,,3
vicious,2,,,,-2
victim,1,,,,-3
victimize,1,,,,-3
victimized,1,,,,-3
victimizes,1,,,,-3
victimizing,1,,,,-3
victims,1,,,,-3
vigilant,4,,,,3
vile,1,,,,-3
vindicate,4,,,,2
vindicated,4,,,,2
vindicates,4,,,,2
vindicating,4,,,,2
violate,2,,,,-2
violated,2,,,,-2
violates,2,,,,-2
violating,2,,,,-2
violence,1,,,,-3
violent,1,,,,-3
virtuous,4,,,,2
virulent,2,,,,-2
vision,3,,,,1
visionary,4,,,,3
visioning,3,,,,1
visions,3,,,,1
vitality,4,,,,3
vitamin,3,,,,1
